secondsElapsed,wristMotion_rotationRateX,wristMotion_rotationRateY,wristMotion_rotationRateZ,wristMotion_gravityX,wristMotion_gravityY,wristMotion_gravityZ,wristMotion_accelerationX,wristMotion_accelerationY,wristMotion_accelerationZ,wristMotion_quaternionW,wristMotion_quaternionX,wristMotion_quaternionY,wristMotion_quaternionZ,weight,set,reps,activity,activityEncoded
47.23,-0.658401,0.953748,-0.169907,0.584748,0.320355,-0.74528,0.004089,0.035847,0.040004,0.192357,-0.341584,-0.103345,0.914133,4.0,2.0,15.0,SACLR,14
47.24,-0.572259,0.924197,-0.136517,0.591275,0.325796,-0.737733,0.046634,0.06315,-0.001662,0.192511,-0.346418,-0.105488,0.912034,4.0,2.0,15.0,SACLR,14
47.25,-0.662101,0.837348,-0.108437,0.597367,0.33096,-0.730492,0.085907,-0.003476,-0.005302,0.192482,-0.350963,-0.107604,0.910053,4.0,2.0,15.0,SACLR,14
47.26,-0.921211,0.805047,-0.052907,0.603035,0.33722,-0.722933,0.096733,-0.072663,0.028459,0.191893,-0.355397,-0.110574,0.908099,4.0,2.0,15.0,SACLR,14
47.27,-0.992367,0.857816,-0.003862,0.608891,0.344415,-0.714584,0.075283,-0.093957,0.049103,0.190735,-0.360071,-0.114266,0.906042,4.0,2.0,15.0,SACLR,14
47.28,-0.851964,0.958499,-0.008133,0.615343,0.35103,-0.705783,0.029935,-0.048738,0.061084,0.189582,-0.365069,-0.117613,0.903853,4.0,2.0,15.0,SACLR,14
47.29,-0.648829,1.040191,-0.036713,0.622308,0.356532,-0.696863,0.010184,0.090276,0.031351,0.188898,-0.370316,-0.120145,0.901526,4.0,2.0,15.0,SACLR,14
47.3,-0.267462,1.04253,-0.031394,0.629451,0.360009,-0.688611,0.037861,0.217155,-0.044711,0.188829,-0.375465,-0.12133,0.899249,4.0,2.0,15.0,SACLR,14
47.31,0.091195,0.995593,0.001725,0.636409,0.360634,-0.681855,0.085453,0.219902,-0.046996,0.189383,-0.380126,-0.120732,0.897252,4.0,2.0,15.0,SACLR,14
47.32,0.10976,0.902002,0.025293,0.642934,0.359641,-0.676236,0.116557,0.161859,-0.008762,0.190145,-0.384281,-0.119206,0.895524,4.0,2.0,15.0,SACLR,14
47.33,-0.234745,0.815113,0.028537,0.648803,0.359866,-0.670486,0.119126,0.121366,0.041503,0.19042,-0.388189,-0.118603,0.893859,4.0,2.0,15.0,SACLR,14
47.34,-0.431784,0.82323,0.020768,0.654344,0.362004,-0.663918,0.085295,0.054607,0.085549,0.190119,-0.392179,-0.119318,0.892084,4.0,2.0,15.0,SACLR,14
47.35,-0.565626,0.890182,-0.023315,0.659998,0.365318,-0.656464,0.031012,-0.022254,0.121797,0.189641,-0.396471,-0.120742,0.890095,4.0,2.0,15.0,SACLR,14
47.36,-0.585611,0.958825,-0.054966,0.665874,0.369466,-0.648157,-0.012324,0.017695,0.108743,0.189209,-0.401116,-0.122586,0.88785,4.0,2.0,15.0,SACLR,14
47.37,-0.33493,0.993964,-0.055841,0.671984,0.372891,-0.639836,-0.005495,0.125309,0.003392,0.18911,-0.40588,-0.123869,0.885525,4.0,2.0,15.0,SACLR,14
47.38,-0.027705,1.00981,-0.060598,0.678155,0.37445,-0.632371,0.020133,0.201631,-0.087264,0.189615,-0.410458,-0.123848,0.883307,4.0,2.0,15.0,SACLR,14
47.39,0.202346,1.006196,-0.107269,0.684204,0.374383,-0.625862,0.047242,0.212638,-0.119271,0.190813,-0.414771,-0.122614,0.881204,4.0,2.0,15.0,SACLR,14
47.4,0.179654,0.976178,-0.161513,0.689903,0.374037,-0.619783,0.063317,0.161944,-0.062514,0.192436,-0.418876,-0.121042,0.879124,4.0,2.0,15.0,SACLR,14
47.41,0.000673,0.939737,-0.198118,0.695147,0.374703,-0.613488,0.072873,0.081199,0.014627,0.194009,-0.422891,-0.120078,0.876986,4.0,2.0,15.0,SACLR,14
47.42,-0.21584,0.928293,-0.195535,0.700099,0.376764,-0.606556,0.071202,0.00907,0.045872,0.19521,-0.426971,-0.120073,0.874741,4.0,2.0,15.0,SACLR,14
47.43,-0.33245,0.974077,-0.17157,0.705138,0.37979,-0.598782,0.044908,-0.032546,0.074185,0.195985,-0.4313,-0.120786,0.872342,4.0,2.0,15.0,SACLR,14
47.44,-0.243307,1.009585,-0.142122,0.710475,0.382703,-0.590562,0.021825,-0.027982,0.044328,0.196627,-0.435851,-0.121461,0.869838,4.0,2.0,15.0,SACLR,14
47.45,-0.056329,1.013395,-0.134612,0.715907,0.384575,-0.582734,0.019765,0.015114,-0.020049,0.197509,-0.44033,-0.121421,0.867385,4.0,2.0,15.0,SACLR,14
47.46,0.11258,1.027311,-0.138349,0.721301,0.385392,-0.575498,0.024808,0.050689,-0.041659,0.198781,-0.444646,-0.120587,0.865006,4.0,2.0,15.0,SACLR,14
47.47,0.171824,1.03319,-0.143847,0.726662,0.385581,-0.568586,0.03141,0.033746,-0.056566,0.200359,-0.448877,-0.119231,0.862641,4.0,2.0,15.0,SACLR,14
47.48,0.102923,1.037444,-0.157691,0.731943,0.385839,-0.561594,0.036795,-0.000234,-0.056036,0.201965,-0.453108,-0.117883,0.860237,4.0,2.0,15.0,SACLR,14
47.49,-0.129926,1.036887,-0.199499,0.737054,0.387239,-0.553893,0.031196,-0.013872,0.006713,0.203324,-0.457488,-0.117295,0.857675,4.0,2.0,15.0,SACLR,14
47.5,-0.265074,1.0147,-0.226519,0.741865,0.389976,-0.545486,0.039644,-0.023383,0.054687,0.204395,-0.461976,-0.117621,0.854965,4.0,2.0,15.0,SACLR,14
47.51,-0.327766,0.975823,-0.222401,0.746401,0.393269,-0.536866,0.055097,-0.047336,0.059663,0.205269,-0.466425,-0.118386,0.852231,4.0,2.0,15.0,SACLR,14
47.52,-0.40786,0.931628,-0.16564,0.750698,0.396723,-0.528265,0.059132,-0.037759,0.076086,0.205809,-0.470744,-0.119445,0.849573,4.0,2.0,15.0,SACLR,14
47.53,-0.341295,0.934441,-0.122078,0.755017,0.399832,-0.519696,0.049671,0.002832,0.055661,0.206069,-0.475017,-0.120462,0.846985,4.0,2.0,15.0,SACLR,14
47.54,-0.205857,1.003748,-0.116635,0.759553,0.40214,-0.511235,0.02429,0.041768,0.000493,0.206492,-0.479337,-0.120906,0.844381,4.0,2.0,15.0,SACLR,14
47.55,-0.164167,1.079428,-0.180885,0.764273,0.404146,-0.502547,-0.005331,0.087569,-0.027406,0.20732,-0.483845,-0.120915,0.841601,4.0,2.0,15.0,SACLR,14
47.56,-0.109367,1.086489,-0.27056,0.768789,0.406612,-0.493589,0.00323,0.108357,-0.047533,0.208577,-0.488444,-0.120946,0.838624,4.0,2.0,15.0,SACLR,14
47.57,-0.102438,0.998921,-0.319383,0.772702,0.409376,-0.485123,0.058811,0.071002,-0.091065,0.210234,-0.492752,-0.120973,0.835681,4.0,2.0,15.0,SACLR,14
47.58,-0.258579,0.916065,-0.296056,0.775991,0.412719,-0.47697,0.106897,0.026536,-0.096196,0.21167,-0.496736,-0.121525,0.832875,4.0,2.0,15.0,SACLR,14
47.59,-0.385069,0.878896,-0.227234,0.779156,0.416308,-0.468619,0.11832,-0.001956,-0.064538,0.212509,-0.500665,-0.122578,0.83015,4.0,2.0,15.0,SACLR,14
47.6,-0.39955,0.90633,-0.179109,0.782434,0.419782,-0.459979,0.085608,-0.029585,-0.017041,0.212869,-0.504654,-0.123833,0.827452,4.0,2.0,15.0,SACLR,14
47.61,-0.268843,0.981721,-0.176351,0.786002,0.422729,-0.451112,0.034067,-0.014297,-0.031462,0.21333,-0.508821,-0.12468,0.824649,4.0,2.0,15.0,SACLR,14
47.62,-0.027651,1.048802,-0.215416,0.789716,0.425004,-0.442403,-0.012006,0.017547,-0.004161,0.214376,-0.513065,-0.124752,0.821732,4.0,2.0,15.0,SACLR,14
47.63,0.182799,1.064813,-0.229784,0.793417,0.426397,-0.434367,-0.015204,0.039423,-0.04125,0.216215,-0.517193,-0.123807,0.818801,4.0,2.0,15.0,SACLR,14
47.64,0.136169,1.061354,-0.22087,0.797046,0.427478,-0.42659,0.012295,0.069531,-0.06987,0.218241,-0.521236,-0.122547,0.815883,4.0,2.0,15.0,SACLR,14
47.65,0.056348,1.033038,-0.203014,0.800575,0.428822,-0.418559,0.047478,0.075817,-0.051778,0.219989,-0.525295,-0.121596,0.812948,4.0,2.0,15.0,SACLR,14
47.66,0.027354,0.956474,-0.206189,0.803833,0.430299,-0.410725,0.083893,-0.004152,-0.030193,0.221558,-0.52918,-0.120855,0.810108,4.0,2.0,15.0,SACLR,14
47.67,-0.166381,0.84335,-0.219931,0.806582,0.432278,-0.40319,0.099165,-0.088482,0.016273,0.222822,-0.532772,-0.120661,0.807431,4.0,2.0,15.0,SACLR,14
47.68,-0.454867,0.834378,-0.205658,0.80896,0.435318,-0.395073,0.08046,-0.10466,0.088692,0.223344,-0.536353,-0.121609,0.804769,4.0,2.0,15.0,SACLR,14
47.69,-0.442654,0.945328,-0.17809,0.811582,0.438735,-0.385806,0.050357,-0.071945,0.068423,0.223394,-0.540332,-0.123038,0.801872,4.0,2.0,15.0,SACLR,14
47.7,-0.299676,1.057719,-0.174289,0.814654,0.441587,-0.375952,0.016934,-0.023038,-0.012964,0.223716,-0.544683,-0.123875,0.798703,4.0,2.0,15.0,SACLR,14
47.71,-0.027743,1.093563,-0.190095,0.817833,0.443809,-0.36631,0.004738,0.040338,-0.086083,0.224628,-0.549081,-0.123916,0.795423,4.0,2.0,15.0,SACLR,14
47.72,0.361144,1.068703,-0.211008,0.820902,0.444776,-0.358183,0.038382,0.036517,-0.1803,0.226624,-0.553088,-0.122486,0.792296,4.0,2.0,15.0,SACLR,14
47.73,0.286846,1.03164,-0.196522,0.823695,0.445285,-0.351066,0.075108,0.004346,-0.150185,0.229019,-0.556722,-0.120531,0.789356,4.0,2.0,15.0,SACLR,14
47.74,0.115829,0.990534,-0.142762,0.826445,0.44605,-0.343552,0.100999,0.010402,-0.139236,0.230888,-0.560399,-0.119064,0.786427,4.0,2.0,15.0,SACLR,14
47.75,0.021079,0.980357,-0.090467,0.829274,0.446823,-0.335638,0.112361,-0.067276,-0.111475,0.232098,-0.564138,-0.118022,0.783549,4.0,2.0,15.0,SACLR,14
47.76,-0.11557,0.97841,-0.050019,0.832229,0.447553,-0.327247,0.100937,-0.141721,-0.057076,0.232833,-0.568005,-0.117244,0.780649,4.0,2.0,15.0,SACLR,14
47.77,-0.360656,0.933024,-0.072333,0.835061,0.448835,-0.318151,0.053839,-0.119382,0.097967,0.232938,-0.571996,-0.117241,0.777699,4.0,2.0,15.0,SACLR,14
47.78,-0.427278,0.9247,-0.142509,0.837496,0.451056,-0.308463,0.016935,-0.036658,0.150046,0.232687,-0.576038,-0.118107,0.774654,4.0,2.0,15.0,SACLR,14
47.79,-0.195496,0.959811,-0.209709,0.839553,0.453547,-0.299074,0.017045,0.043539,0.022891,0.233018,-0.579963,-0.118768,0.771518,4.0,2.0,15.0,SACLR,14
47.8,0.04034,0.96156,-0.224485,0.841391,0.455671,-0.290559,0.014963,0.100237,-0.044997,0.234214,-0.583655,-0.118606,0.76839,4.0,2.0,15.0,SACLR,14
47.81,0.150645,0.880836,-0.202862,0.843052,0.457214,-0.283228,0.038219,0.12552,-0.102315,0.235923,-0.58696,-0.117743,0.765477,4.0,2.0,15.0,SACLR,14
47.82,0.164015,0.820432,-0.18942,0.844551,0.458406,-0.276762,0.078026,0.096815,-0.179338,0.23764,-0.589917,-0.116691,0.762829,4.0,2.0,15.0,SACLR,14
47.83,0.027506,0.824898,-0.172391,0.84594,0.459755,-0.270205,0.095146,0.015968,-0.165418,0.239125,-0.592843,-0.115907,0.760212,4.0,2.0,15.0,SACLR,14
47.84,-0.169189,0.841502,-0.164636,0.847387,0.461441,-0.262692,0.088923,-0.065369,-0.094623,0.24006,-0.596044,-0.115698,0.757441,4.0,2.0,15.0,SACLR,14
47.85,-0.362032,0.857142,-0.154674,0.848828,0.463594,-0.254111,0.06995,-0.097642,-0.047006,0.240366,-0.599531,-0.116221,0.754506,4.0,2.0,15.0,SACLR,14
47.86,-0.362985,0.87795,-0.120062,0.850341,0.465797,-0.244853,0.048646,-0.058525,-0.016255,0.24025,-0.603214,-0.117073,0.75147,4.0,2.0,15.0,SACLR,14
47.87,-0.106391,0.938219,-0.088649,0.85203,0.467351,-0.235854,0.024663,0.001414,-0.008607,0.240443,-0.606898,-0.117251,0.748408,4.0,2.0,15.0,SACLR,14
47.88,0.163845,0.971946,-0.06887,0.853892,0.46798,-0.227735,0.017263,0.072441,-0.048632,0.241418,-0.610432,-0.116211,0.745376,4.0,2.0,15.0,SACLR,14
47.89,0.240387,0.914962,-0.069008,0.855702,0.468159,-0.220459,0.029293,0.120266,-0.055817,0.242851,-0.61372,-0.114533,0.742464,4.0,2.0,15.0,SACLR,14
47.9,0.264344,0.804801,-0.103266,0.857179,0.468353,-0.214217,0.056242,0.07988,-0.05388,0.244463,-0.616579,-0.112791,0.739829,4.0,2.0,15.0,SACLR,14
47.91,0.06827,0.727445,-0.152418,0.858179,0.469119,-0.208462,0.078527,0.003049,-0.080814,0.245925,-0.619122,-0.111612,0.737395,4.0,2.0,15.0,SACLR,14
47.92,-0.252559,0.738938,-0.178087,0.858887,0.470772,-0.201708,0.067016,-0.011787,-0.045134,0.246663,-0.621848,-0.111585,0.734854,4.0,2.0,15.0,SACLR,14
47.93,-0.327012,0.801533,-0.191622,0.859542,0.472992,-0.193562,0.042985,-0.014038,0.015278,0.246781,-0.624972,-0.112378,0.732038,4.0,2.0,15.0,SACLR,14
47.94,-0.17866,0.829408,-0.203777,0.860151,0.475199,-0.185272,0.036791,-0.015558,-0.012329,0.247176,-0.628182,-0.112922,0.729068,4.0,2.0,15.0,SACLR,14
47.95,-0.057589,0.83267,-0.197829,0.860694,0.477182,-0.177493,0.031503,0.044028,-0.031141,0.247999,-0.631259,-0.112984,0.726115,4.0,2.0,15.0,SACLR,14
47.96,0.150176,0.858553,-0.164872,0.861297,0.478679,-0.170393,0.034607,0.110433,-0.057207,0.249268,-0.634176,-0.112356,0.72323,4.0,2.0,15.0,SACLR,14
47.97,0.254953,0.864754,-0.15648,0.861989,0.479673,-0.163978,0.04098,0.093798,-0.088204,0.251013,-0.63694,-0.110989,0.720404,4.0,2.0,15.0,SACLR,14
47.98,0.226535,0.8555,-0.178891,0.862588,0.480703,-0.157689,0.043204,0.044398,-0.10908,0.252852,-0.639651,-0.109556,0.717572,4.0,2.0,15.0,SACLR,14
47.99,0.110899,0.794879,-0.210994,0.862919,0.482144,-0.151352,0.050807,-0.023053,-0.100876,0.254578,-0.6423,-0.108509,0.714749,4.0,2.0,15.0,SACLR,14
48.0,-0.08336,0.726453,-0.228097,0.862964,0.484054,-0.144858,0.057003,-0.074951,-0.041177,0.255841,-0.644875,-0.108201,0.712021,4.0,2.0,15.0,SACLR,14
48.01,-0.176095,0.709858,-0.213092,0.862893,0.486188,-0.137971,0.057196,-0.067349,-0.004012,0.256556,-0.647486,-0.10852,0.709341,4.0,2.0,15.0,SACLR,14
48.02,-0.050732,0.759197,-0.1894,0.862899,0.488092,-0.13104,0.042008,-0.050867,0.031507,0.257273,-0.650133,-0.108663,0.706633,4.0,2.0,15.0,SACLR,14
48.03,0.013051,0.817421,-0.176802,0.863008,0.4897,-0.124142,0.013365,-0.01715,0.021771,0.258303,-0.652841,-0.108295,0.703811,4.0,2.0,15.0,SACLR,14
48.04,0.178209,0.874571,-0.176229,0.86318,0.491102,-0.117212,-0.003561,0.030001,-0.050101,0.259664,-0.655628,-0.107454,0.700843,4.0,2.0,15.0,SACLR,14
48.05,0.381142,0.902784,-0.173687,0.863344,0.492282,-0.110881,-0.001635,0.011945,-0.124577,0.261687,-0.658295,-0.105863,0.697826,4.0,2.0,15.0,SACLR,14
48.06,0.360413,0.871892,-0.187041,0.863398,0.493464,-0.10506,0.015936,-0.022975,-0.173931,0.264066,-0.660804,-0.103961,0.694837,4.0,2.0,15.0,SACLR,14
48.07,0.204657,0.828782,-0.206844,0.863294,0.494881,-0.099079,0.050692,-0.013405,-0.197552,0.266123,-0.66329,-0.102506,0.691894,4.0,2.0,15.0,SACLR,14
48.08,0.098642,0.783052,-0.216844,0.863029,0.49655,-0.092841,0.08561,-0.020033,-0.162668,0.267761,-0.665775,-0.101605,0.689002,4.0,2.0,15.0,SACLR,14
48.09,0.04463,0.721949,-0.227142,0.862596,0.498413,-0.086679,0.107253,-0.029831,-0.080756,0.269139,-0.668161,-0.101102,0.686224,4.0,2.0,15.0,SACLR,14
48.1,0.003793,0.665608,-0.237585,0.862011,0.500411,-0.080788,0.103535,-0.011473,0.004631,0.270378,-0.670398,-0.100857,0.683586,4.0,2.0,15.0,SACLR,14
48.11,-0.074314,0.606229,-0.251379,0.861279,0.502545,-0.075149,0.074039,0.013217,0.096908,0.271421,-0.672487,-0.100933,0.681106,4.0,2.0,15.0,SACLR,14
48.12,-0.071445,0.612238,-0.261346,0.860424,0.504819,-0.069483,0.04195,0.039615,0.07754,0.272313,-0.67454,-0.101262,0.678666,4.0,2.0,15.0,SACLR,14
48.13,0.074226,0.632863,-0.262017,0.85951,0.50708,-0.064133,0.030383,0.036041,-0.034301,0.273527,-0.676515,-0.101293,0.676202,4.0,2.0,15.0,SACLR,14
48.14,0.186062,0.666042,-0.238781,0.858635,0.509153,-0.059241,0.030082,0.010303,-0.122445,0.275157,-0.678394,-0.100799,0.673728,4.0,2.0,15.0,SACLR,14
48.15,0.20835,0.685019,-0.194349,0.857905,0.51091,-0.054491,0.043538,-0.022995,-0.155622,0.276952,-0.680276,-0.099894,0.671225,4.0,2.0,15.0,SACLR,14
48.16,0.077921,0.670454,-0.126347,0.857436,0.512214,-0.049392,0.059098,-0.075477,-0.128815,0.278319,-0.682276,-0.099015,0.668756,4.0,2.0,15.0,SACLR,14
48.17,-0.090972,0.63076,-0.065273,0.857255,0.513026,-0.043791,0.07469,-0.138468,-0.109972,0.278948,-0.684408,-0.098438,0.666396,4.0,2.0,15.0,SACLR,14
48.18,-0.334466,0.601161,-0.033622,0.857269,0.513506,-0.037432,0.065582,-0.190797,-0.066511,0.278673,-0.686726,-0.098447,0.664121,4.0,2.0,15.0,SACLR,14
48.19,-0.414395,0.604343,-0.042074,0.857295,0.513936,-0.030252,0.03423,-0.170643,-0.010642,0.277744,-0.689253,-0.099021,0.661804,4.0,2.0,15.0,SACLR,14
48.2,-0.273716,0.589047,-0.09111,0.857127,0.514578,-0.023308,0.004079,-0.097418,0.04049,0.277036,-0.691687,-0.099574,0.659473,4.0,2.0,15.0,SACLR,14
48.21,-0.104981,0.570328,-0.148577,0.856612,0.515668,-0.017375,-0.000564,0.0181,0.031001,0.277079,-0.693794,-0.099815,0.657202,4.0,2.0,15.0,SACLR,14
48.22,-0.006341,0.563801,-0.18192,0.855823,0.517123,-0.012271,0.018048,0.142149,-0.035367,0.277744,-0.695636,-0.099779,0.654976,4.0,2.0,15.0,SACLR,14
48.23,0.136597,0.579461,-0.179798,0.854941,0.518669,-0.007694,0.048135,0.179421,-0.0863,0.278842,-0.697331,-0.099407,0.652759,4.0,2.0,15.0,SACLR,14
48.24,0.20756,0.55832,-0.168019,0.85408,0.520128,-0.003734,0.079941,0.109739,-0.119282,0.280316,-0.698861,-0.098619,0.650607,4.0,2.0,15.0,SACLR,14
48.25,0.138606,0.509467,-0.169317,0.85321,0.521567,-0.000111,0.098587,0.041498,-0.123882,0.281746,-0.700259,-0.097886,0.648594,4.0,2.0,15.0,SACLR,14
48.26,0.125818,0.502925,-0.157068,0.852337,0.52298,0.003516,0.093326,-0.007569,-0.090415,0.282981,-0.70163,-0.097335,0.646656,4.0,2.0,15.0,SACLR,14
48.27,0.157395,0.536504,-0.12961,0.851549,0.524225,0.007187,0.061689,-0.033762,-0.054062,0.284189,-0.703029,-0.096664,0.644704,4.0,2.0,15.0,SACLR,14
48.28,0.242049,0.585145,-0.111211,0.850877,0.52525,0.010951,0.021788,-0.009778,-0.049143,0.285538,-0.704506,-0.095639,0.642645,4.0,2.0,15.0,SACLR,14
48.29,0.341811,0.613397,-0.104771,0.850236,0.526201,0.014531,-0.002259,0.030333,-0.058781,0.287211,-0.705968,-0.094205,0.640503,4.0,2.0,15.0,SACLR,14
48.3,0.353283,0.598227,-0.107201,0.849582,0.527156,0.017811,-0.003437,0.040502,-0.059407,0.289086,-0.707345,-0.092569,0.638376,4.0,2.0,15.0,SACLR,14
48.31,0.235868,0.566484,-0.132738,0.848846,0.528217,0.021159,0.011933,0.031049,-0.052577,0.290784,-0.708705,-0.091198,0.63629,4.0,2.0,15.0,SACLR,14
48.32,0.133343,0.527741,-0.177098,0.847907,0.529563,0.024828,0.033059,0.002404,-0.038881,0.292173,-0.710105,-0.090362,0.634209,4.0,2.0,15.0,SACLR,14
48.33,0.045979,0.491761,-0.218243,0.846715,0.531272,0.028704,0.049845,-0.020438,-0.042178,0.29334,-0.711508,-0.090047,0.632139,4.0,2.0,15.0,SACLR,14
48.34,0.08376,0.461765,-0.218579,0.845396,0.533154,0.032453,0.045611,-0.011959,-0.020002,0.294441,-0.712835,-0.089963,0.630141,4.0,2.0,15.0,SACLR,14
48.35,0.182579,0.462619,-0.200058,0.844099,0.535002,0.03563,0.02965,-0.007842,-0.000443,0.295796,-0.71399,-0.089624,0.628244,4.0,2.0,15.0,SACLR,14
48.36,0.246168,0.491921,-0.174243,0.842904,0.536687,0.038467,0.021812,0.007578,-0.022079,0.297395,-0.715073,-0.088902,0.626356,4.0,2.0,15.0,SACLR,14
48.37,0.275189,0.550373,-0.145925,0.841844,0.538125,0.041481,0.022521,0.019981,-0.033776,0.299051,-0.716253,-0.087875,0.624362,4.0,2.0,15.0,SACLR,14
48.38,0.233121,0.567019,-0.164931,0.840765,0.539542,0.044829,0.029017,-0.005087,-0.020385,0.3007,-0.717553,-0.08679,0.622226,4.0,2.0,15.0,SACLR,14
48.39,0.188168,0.567919,-0.19267,0.839527,0.541153,0.048456,0.04771,-0.040573,-0.046396,0.30227,-0.71892,-0.085916,0.620004,4.0,2.0,15.0,SACLR,14
48.4,0.077108,0.548073,-0.195539,0.83819,0.542852,0.052428,0.063772,-0.050847,-0.071196,0.303586,-0.720366,-0.085363,0.617755,4.0,2.0,15.0,SACLR,14
48.41,0.108526,0.541315,-0.184584,0.836856,0.544496,0.056536,0.062558,-0.042558,-0.080309,0.304711,-0.721838,-0.08496,0.615535,4.0,2.0,15.0,SACLR,14
48.42,0.166292,0.526485,-0.179457,0.835545,0.546106,0.060268,0.047405,-0.032282,-0.087474,0.306,-0.723197,-0.084377,0.613376,4.0,2.0,15.0,SACLR,14
48.43,0.164344,0.515599,-0.179909,0.834227,0.547728,0.063713,0.023103,0.004274,-0.05082,0.307376,-0.724463,-0.083728,0.61128,4.0,2.0,15.0,SACLR,14
48.44,0.194242,0.506261,-0.160291,0.832962,0.549259,0.067001,0.006576,0.037274,-0.004089,0.308748,-0.725678,-0.083017,0.60924,4.0,2.0,15.0,SACLR,14
48.45,0.222144,0.486061,-0.15153,0.831768,0.550699,0.069952,0.00034,0.024176,0.024622,0.310206,-0.726791,-0.08216,0.607286,4.0,2.0,15.0,SACLR,14
48.46,0.156899,0.462391,-0.131598,0.830649,0.55201,0.072858,0.003656,0.015221,0.010516,0.31152,-0.72788,-0.081359,0.605415,4.0,2.0,15.0,SACLR,14
48.47,0.12622,0.436189,-0.122197,0.829614,0.553167,0.075805,0.005102,0.012888,0.008348,0.312579,-0.728963,-0.080717,0.603649,4.0,2.0,15.0,SACLR,14
48.48,0.179176,0.436588,-0.131951,0.828572,0.554339,0.078591,0.001109,0.00044,-0.004723,0.313678,-0.729991,-0.080057,0.601923,4.0,2.0,15.0,SACLR,14
48.49,0.185574,0.434318,-0.161848,0.827403,0.555713,0.081153,-0.006847,0.0108,-0.032981,0.314992,-0.730946,-0.079335,0.600169,4.0,2.0,15.0,SACLR,14
48.5,0.128752,0.452407,-0.201698,0.826012,0.557363,0.083966,-0.005471,0.040339,-0.044766,0.316276,-0.73196,-0.078854,0.59832,4.0,2.0,15.0,SACLR,14
48.51,0.194599,0.474649,-0.215258,0.824434,0.559241,0.086934,0.012861,0.038125,-0.070943,0.31767,-0.73302,-0.078416,0.596338,4.0,2.0,15.0,SACLR,14
48.52,0.173055,0.46687,-0.229685,0.82276,0.561263,0.08972,0.03924,0.00203,-0.078124,0.319246,-0.734025,-0.077899,0.594324,4.0,2.0,15.0,SACLR,14
48.53,0.056095,0.44928,-0.241966,0.821009,0.563317,0.092832,0.051244,-0.015054,-0.050581,0.320549,-0.735105,-0.077699,0.592311,4.0,2.0,15.0,SACLR,14
48.54,5.8e-05,0.471989,-0.214276,0.81928,0.565216,0.096499,0.044459,-0.055816,-0.000277,0.321473,-0.736345,-0.07775,0.590259,4.0,2.0,15.0,SACLR,14
48.55,0.034551,0.505427,-0.168087,0.81772,0.566789,0.100419,0.026335,-0.093568,0.009948,0.322275,-0.737688,-0.077626,0.588158,4.0,2.0,15.0,SACLR,14
48.56,0.15352,0.530585,-0.139937,0.816319,0.568129,0.104175,0.006999,-0.081526,0.010083,0.323249,-0.739016,-0.077093,0.586023,4.0,2.0,15.0,SACLR,14
48.57,0.343348,0.533346,-0.134211,0.814971,0.569515,0.107119,0.00438,-0.043957,-0.004732,0.324775,-0.740123,-0.076011,0.583919,4.0,2.0,15.0,SACLR,14
48.58,0.454489,0.526385,-0.10304,0.813686,0.570974,0.109106,0.017613,-0.020101,-0.013433,0.326866,-0.740957,-0.074399,0.581898,4.0,2.0,15.0,SACLR,14
48.59,0.414837,0.508615,-0.050307,0.812674,0.572086,0.110811,0.032434,-0.004093,0.002043,0.32891,-0.741715,-0.07256,0.580011,4.0,2.0,15.0,SACLR,14
48.6,0.32326,0.512379,-0.045201,0.811852,0.572859,0.112826,0.043632,-0.023588,0.028074,0.330615,-0.742565,-0.070786,0.57817,4.0,2.0,15.0,SACLR,14
48.61,0.152207,0.526868,-0.085392,0.810912,0.573629,0.115637,0.034944,-0.053167,0.052073,0.331869,-0.743635,-0.06946,0.576233,4.0,2.0,15.0,SACLR,14
48.62,-0.101601,0.592444,-0.168767,0.809531,0.574679,0.120014,0.01751,-0.051883,0.027981,0.33253,-0.745156,-0.068914,0.573948,4.0,2.0,15.0,SACLR,14
48.63,-0.217098,0.669215,-0.246048,0.807534,0.576179,0.126124,0.012764,-0.043586,-0.024698,0.332713,-0.747182,-0.069143,0.571175,4.0,2.0,15.0,SACLR,14
48.64,-0.267895,0.702151,-0.264549,0.805129,0.577966,0.133122,0.027527,-0.062357,-0.059102,0.332778,-0.749472,-0.069667,0.568065,4.0,2.0,15.0,SACLR,14
48.65,-0.273951,0.669159,-0.243819,0.802699,0.579661,0.140243,0.054372,-0.05253,-0.08609,0.332721,-0.751788,-0.070261,0.564956,4.0,2.0,15.0,SACLR,14
48.66,-0.22232,0.595114,-0.228217,0.800423,0.581182,0.146803,0.073066,-0.028478,-0.077498,0.332645,-0.753914,-0.070817,0.562091,4.0,2.0,15.0,SACLR,14
48.67,-0.115101,0.512804,-0.187007,0.798381,0.582591,0.152237,0.069081,-0.028071,-0.029312,0.332776,-0.755681,-0.071164,0.559591,4.0,2.0,15.0,SACLR,14
48.68,-0.00233,0.448299,-0.130205,0.79671,0.583771,0.156412,0.043881,-0.02594,0.020514,0.333159,-0.757063,-0.071146,0.557494,4.0,2.0,15.0,SACLR,14
48.69,0.178835,0.441594,-0.084784,0.79539,0.584749,0.159446,0.018086,0.000212,0.043175,0.333918,-0.758116,-0.070591,0.555676,4.0,2.0,15.0,SACLR,14
