secondsElapsed,wristMotion_rotationRateX,wristMotion_rotationRateY,wristMotion_rotationRateZ,wristMotion_gravityX,wristMotion_gravityY,wristMotion_gravityZ,wristMotion_accelerationX,wristMotion_accelerationY,wristMotion_accelerationZ,wristMotion_quaternionW,wristMotion_quaternionX,wristMotion_quaternionY,wristMotion_quaternionZ,weight,set,reps,activity,activityEncoded
0.0,,,,,,,,,,,,,,18.0,3.0,13.0,MTE,22
0.01,,,,,,,,,,,,,,18.0,3.0,13.0,MTE,22
0.02,,,,,,,,,,,,,,18.0,3.0,13.0,MTE,22
0.03,,,,,,,,,,,,,,18.0,3.0,13.0,MTE,22
0.04,,,,,,,,,,,,,,18.0,3.0,13.0,MTE,22
0.05,,,,,,,,,,,,,,18.0,3.0,13.0,MTE,22
0.06,,,,,,,,,,,,,,18.0,3.0,13.0,MTE,22
0.07,,,,,,,,,,,,,,18.0,3.0,13.0,MTE,22
0.08,,,,,,,,,,,,,,18.0,3.0,13.0,MTE,22
0.09,,,,,,,,,,,,,,18.0,3.0,13.0,MTE,22
0.1,,,,,,,,,,,,,,18.0,3.0,13.0,MTE,22
0.11,,,,,,,,,,,,,,18.0,3.0,13.0,MTE,22
0.12,,,,,,,,,,,,,,18.0,3.0,13.0,MTE,22
0.13,,,,,,,,,,,,,,18.0,3.0,13.0,MTE,22
0.14,,,,,,,,,,,,,,18.0,3.0,13.0,MTE,22
0.15,,,,,,,,,,,,,,18.0,3.0,13.0,MTE,22
0.16,,,,,,,,,,,,,,18.0,3.0,13.0,MTE,22
0.17,,,,,,,,,,,,,,18.0,3.0,13.0,MTE,22
0.18,,,,,,,,,,,,,,18.0,3.0,13.0,MTE,22
0.19,,,,,,,,,,,,,,18.0,3.0,13.0,MTE,22
0.2,,,,,,,,,,,,,,18.0,3.0,13.0,MTE,22
0.21,,,,,,,,,,,,,,18.0,3.0,13.0,MTE,22
0.22,0.042899,0.035734,0.05125,0.051893,-0.104448,-0.993176,-0.004209,0.008165,0.000561,0.998292,0.052313,0.025991,-0.0,18.0,3.0,13.0,MTE,22
0.23,0.026917,0.033858,0.056282,0.052198,-0.104831,-0.993119,-0.003934,-0.002912,0.000962,0.998278,0.052498,0.026158,0.000275,18.0,3.0,13.0,MTE,22
0.24,0.005133,0.022804,0.058376,0.052409,-0.105015,-0.993089,-0.000606,-0.006908,0.000535,0.998271,0.052584,0.02628,0.000563,18.0,3.0,13.0,MTE,22
0.25,0.002373,0.019899,0.057053,0.052558,-0.105077,-0.993074,-8.3e-05,-0.005977,0.0058,0.998267,0.052607,0.02637,0.000859,18.0,3.0,13.0,MTE,22
0.26,0.018131,0.029392,0.061134,0.052747,-0.105215,-0.99305,-0.00163,-0.001856,0.010002,0.99826,0.052668,0.026481,0.001173,18.0,3.0,13.0,MTE,22
0.27,0.026263,0.037611,0.063206,0.053017,-0.105452,-0.99301,-0.002725,-0.001558,0.01013,0.99825,0.052779,0.026634,0.00149,18.0,3.0,13.0,MTE,22
0.28,0.032128,0.037869,0.066442,0.053321,-0.105779,-0.992959,-0.001976,-0.005458,0.009301,0.998237,0.052934,0.026804,0.001816,18.0,3.0,13.0,MTE,22
0.29,0.022854,0.041498,0.076209,0.053643,-0.106094,-0.992908,-0.001381,-0.010879,0.006031,0.998223,0.053083,0.026985,0.002179,18.0,3.0,13.0,MTE,22
0.3,0.020326,0.043214,0.0841,0.053973,-0.106364,-0.992861,-0.000536,-0.014944,0.010684,0.99821,0.053207,0.027173,0.002591,18.0,3.0,13.0,MTE,22
0.31,-0.009032,0.039032,0.08692,0.054304,-0.106474,-0.992831,0.000932,-0.025636,0.01189,0.998202,0.05325,0.027363,0.003032,18.0,3.0,13.0,MTE,22
0.32,-0.033134,0.037578,0.093358,0.054586,-0.106308,-0.992834,0.005,-0.033509,0.011862,0.998201,0.053153,0.027528,0.003485,18.0,3.0,13.0,MTE,22
0.33,-0.046285,0.035804,0.108956,0.054847,-0.105956,-0.992857,0.009148,-0.038941,0.014402,0.998205,0.052962,0.027686,0.004005,18.0,3.0,13.0,MTE,22
0.34,-0.040058,0.039131,0.111112,0.055086,-0.105579,-0.992884,0.010893,-0.031765,0.018015,0.998209,0.052757,0.027834,0.00457,18.0,3.0,13.0,MTE,22
0.35,-0.037049,0.051076,0.113783,0.055409,-0.105265,-0.992899,0.008739,-0.023367,0.017024,0.99821,0.052582,0.028026,0.005151,18.0,3.0,13.0,MTE,22
0.36,-0.046474,0.062638,0.122704,0.055834,-0.10493,-0.992911,0.011,-0.027349,0.024527,0.998209,0.052396,0.028269,0.005762,18.0,3.0,13.0,MTE,22
0.37,-0.073701,0.071252,0.131593,0.056348,-0.104421,-0.992936,0.010028,-0.039378,0.031235,0.998212,0.05212,0.02856,0.006431,18.0,3.0,13.0,MTE,22
0.38,-0.107242,0.070945,0.141843,0.054403,-0.121424,-0.991109,0.009272,-0.036474,0.035161,0.997747,0.060642,0.027716,0.007454,18.0,3.0,13.0,MTE,22
0.39,-0.128791,0.075607,0.154481,0.055454,-0.125913,-0.99049,0.000317,-0.036333,0.03645,0.997585,0.062874,0.028317,0.008297,18.0,3.0,13.0,MTE,22
0.4,-0.141555,0.095598,0.165582,0.057334,-0.129,-0.989986,-0.009268,-0.02928,0.032894,0.997451,0.064395,0.029331,0.009159,18.0,3.0,13.0,MTE,22
0.41,-0.170301,0.107045,0.182062,0.059515,-0.131066,-0.989586,-0.02062,-0.023323,0.035805,0.997342,0.065399,0.030498,0.010086,18.0,3.0,13.0,MTE,22
0.42,-0.211153,0.111239,0.203729,0.061432,-0.130645,-0.989524,-0.024308,-0.026932,0.033332,0.997316,0.065148,0.031524,0.011103,18.0,3.0,13.0,MTE,22
0.43,-0.247401,0.103727,0.217472,0.062639,-0.128586,-0.989718,-0.017168,-0.028961,0.026858,0.997351,0.064069,0.032188,0.012225,18.0,3.0,13.0,MTE,22
0.44,-0.271048,0.099132,0.21625,0.063955,-0.126951,-0.989845,-0.020376,-0.01227,0.018974,0.997368,0.063201,0.03291,0.013378,18.0,3.0,13.0,MTE,22
0.45,-0.249886,0.101516,0.209742,0.065041,-0.126601,-0.989819,-0.026558,0.018218,0.003308,0.997346,0.06298,0.033525,0.014535,18.0,3.0,13.0,MTE,22
0.46,-0.20472,0.103547,0.219698,0.065762,-0.127899,-0.989605,-0.030927,0.046341,-0.008397,0.997274,0.063589,0.033974,0.01573,18.0,3.0,13.0,MTE,22
0.47,-0.152831,0.103294,0.223651,0.065593,-0.129943,-0.989349,-0.027202,0.067702,-0.017761,0.997189,0.064575,0.03399,0.016994,18.0,3.0,13.0,MTE,22
0.48,-0.112491,0.100421,0.198624,0.065343,-0.130495,-0.989293,-0.018178,0.088747,-0.024562,0.997154,0.064815,0.033946,0.018175,18.0,3.0,13.0,MTE,22
0.49,-0.0764,0.097275,0.176947,0.065068,-0.130695,-0.989285,-0.008427,0.100269,-0.031284,0.997133,0.064883,0.033878,0.019211,18.0,3.0,13.0,MTE,22
0.5,-0.05613,0.088278,0.155664,0.064967,-0.130955,-0.989257,0.001195,0.110752,-0.031647,0.997108,0.064983,0.033889,0.020123,18.0,3.0,13.0,MTE,22
0.51,-0.053362,0.075481,0.124754,0.065153,-0.131114,-0.989224,0.005587,0.119609,-0.030475,0.997084,0.065036,0.034034,0.020885,18.0,3.0,13.0,MTE,22
0.52,-0.047514,0.060199,0.092971,0.065268,-0.130872,-0.989249,0.01153,0.12013,-0.031748,0.997077,0.064893,0.034127,0.021472,18.0,3.0,13.0,MTE,22
0.53,-0.033165,0.046538,0.070725,0.065205,-0.130184,-0.989344,0.018719,0.11256,-0.028021,0.997091,0.064531,0.034117,0.021926,18.0,3.0,13.0,MTE,22
0.54,-0.009067,0.033447,0.056813,0.064928,-0.129241,-0.989485,0.030058,0.103637,-0.027528,0.997119,0.064048,0.033988,0.022268,18.0,3.0,13.0,MTE,22
0.55,0.042118,0.029151,0.037421,0.064609,-0.128283,-0.989631,0.037808,0.093463,-0.027306,0.99715,0.063562,0.033831,0.022502,18.0,3.0,13.0,MTE,22
0.56,0.103527,0.032377,0.027658,0.064434,-0.127369,-0.98976,0.043202,0.081501,-0.025331,0.99718,0.063099,0.033741,0.022646,18.0,3.0,13.0,MTE,22
0.57,0.159621,0.030812,0.02861,0.064417,-0.126486,-0.989875,0.041968,0.063925,-0.020074,0.997206,0.062651,0.033728,0.022752,18.0,3.0,13.0,MTE,22
0.58,0.2097,0.027648,0.049112,0.064584,-0.125265,-0.990019,0.041922,0.048284,-0.024431,0.997239,0.06203,0.033804,0.022878,18.0,3.0,13.0,MTE,22
0.59,0.223856,0.027033,0.067159,0.064884,-0.122733,-0.990317,0.047649,0.039236,-0.016184,0.99731,0.060747,0.033935,0.023065,18.0,3.0,13.0,MTE,22
0.6,0.205475,0.02649,0.064595,0.065552,-0.118554,-0.990781,0.050292,0.026437,0.00099,0.997422,0.058632,0.034228,0.023251,18.0,3.0,13.0,MTE,22
0.61,0.169577,0.026866,0.062442,0.066604,-0.115151,-0.991113,0.04422,0.003731,0.019235,0.997501,0.056904,0.034722,0.023426,18.0,3.0,13.0,MTE,22
0.62,0.122147,0.025933,0.067892,0.067822,-0.113238,-0.99125,0.026264,-0.014509,0.037912,0.99753,0.055922,0.03532,0.023646,18.0,3.0,13.0,MTE,22
0.63,0.097819,0.026215,0.068819,0.068952,-0.112142,-0.991297,0.006244,-0.021083,0.04188,0.997535,0.055349,0.035888,0.02391,18.0,3.0,13.0,MTE,22
0.64,0.104671,0.030466,0.079227,0.070035,-0.111637,-0.991278,-0.004437,-0.023129,0.038748,0.997523,0.055072,0.036441,0.02422,18.0,3.0,13.0,MTE,22
0.65,0.131978,0.04083,0.090147,0.07105,-0.111837,-0.991183,-0.008352,-0.020076,0.026813,0.99749,0.055147,0.036974,0.024593,18.0,3.0,13.0,MTE,22
0.66,0.148676,0.05311,0.092626,0.072124,-0.112576,-0.991022,-0.008815,-0.01868,0.015436,0.997439,0.055491,0.037546,0.025011,18.0,3.0,13.0,MTE,22
0.67,0.146167,0.05475,0.08937,0.073424,-0.113499,-0.990821,-0.009291,-0.01997,0.006217,0.997379,0.055924,0.038234,0.02542,18.0,3.0,13.0,MTE,22
0.68,0.122765,0.047354,0.095357,0.07488,-0.114433,-0.990605,-0.012227,-0.0299,0.002675,0.997314,0.056361,0.039,0.025829,18.0,3.0,13.0,MTE,22
0.69,0.081089,0.027661,0.094729,0.076191,-0.115512,-0.99038,-0.016697,-0.031918,-0.005562,0.997246,0.05687,0.039699,0.026264,18.0,3.0,13.0,MTE,22
0.7,0.048355,0.011752,0.094544,0.077026,-0.116778,-0.990167,-0.019028,-0.021711,-0.008002,0.997181,0.057478,0.040162,0.026723,18.0,3.0,13.0,MTE,22
0.71,0.035812,0.005355,0.087301,0.077112,-0.11819,-0.989992,-0.017435,-0.010366,-0.005644,0.997124,0.058168,0.040253,0.02719,18.0,3.0,13.0,MTE,22
0.72,0.033907,0.002842,0.07618,0.076539,-0.119885,-0.989833,-0.013734,0.002851,0.001521,0.997072,0.05901,0.040017,0.027628,18.0,3.0,13.0,MTE,22
0.73,0.049363,0.001445,0.066281,0.075539,-0.121519,-0.989711,-0.008202,0.012495,0.00175,0.997031,0.059828,0.039563,0.028022,18.0,3.0,13.0,MTE,22
0.74,0.05822,0.005653,0.05904,0.074638,-0.122997,-0.989596,-0.00608,0.015575,0.005908,0.996992,0.06057,0.039155,0.028372,18.0,3.0,13.0,MTE,22
0.75,0.052913,0.009962,0.043702,0.074005,-0.124297,-0.989481,-0.00351,0.013564,0.021357,0.996955,0.061221,0.038875,0.028654,18.0,3.0,13.0,MTE,22
0.76,0.035008,0.008486,0.027801,0.073472,-0.12582,-0.989329,-0.00348,0.008556,0.025248,0.996911,0.061986,0.038644,0.028861,18.0,3.0,13.0,MTE,22
0.77,0.004241,0.002902,0.019085,0.072837,-0.12701,-0.989224,0.002785,-0.007008,0.032314,0.99688,0.062587,0.038354,0.029015,18.0,3.0,13.0,MTE,22
0.78,-0.011688,0.001859,0.009408,0.072183,-0.127464,-0.989213,0.006476,-0.010781,0.030137,0.996874,0.06282,0.03804,0.029125,18.0,3.0,13.0,MTE,22
0.79,-0.001943,0.003541,0.007862,0.07158,-0.127416,-0.989263,0.010161,-0.004603,0.017324,0.996885,0.062802,0.037741,0.029191,18.0,3.0,13.0,MTE,22
0.8,0.013674,0.010994,0.015157,0.071206,-0.126923,-0.989353,0.016928,-0.002365,0.015385,0.996906,0.062557,0.03755,0.029258,18.0,3.0,13.0,MTE,22
0.81,0.01319,0.018571,0.020596,0.07115,-0.126099,-0.989463,0.026522,-0.000915,0.018546,0.99693,0.062139,0.037514,0.029345,18.0,3.0,13.0,MTE,22
0.82,-0.009158,0.01605,0.013087,0.071207,-0.125161,-0.989578,0.033575,0.000527,0.010116,0.996957,0.061664,0.037532,0.029417,18.0,3.0,13.0,MTE,22
0.83,-0.045773,0.016385,0.017911,0.071412,-0.124271,-0.989675,0.03363,0.001408,0.007513,0.996979,0.061211,0.037625,0.029491,18.0,3.0,13.0,MTE,22
0.84,-0.089787,0.013914,0.021551,0.07154,-0.123436,-0.98977,0.034722,6.9e-05,0.011804,0.997,0.060785,0.037683,0.029608,18.0,3.0,13.0,MTE,22
0.85,-0.132108,0.018982,0.015025,0.071897,-0.122954,-0.989805,0.026522,-0.002077,0.022809,0.997004,0.060532,0.037862,0.029737,18.0,3.0,13.0,MTE,22
0.86,-0.164436,0.021381,0.009109,0.07233,-0.122125,-0.989876,0.013928,-0.006095,0.032158,0.997019,0.060105,0.038072,0.029841,18.0,3.0,13.0,MTE,22
0.87,-0.178817,0.027665,0.004501,0.072793,-0.120737,-0.990012,-0.002328,-0.012488,0.036551,0.997051,0.059398,0.038286,0.029911,18.0,3.0,13.0,MTE,22
0.88,-0.177113,0.03105,0.009719,0.073416,-0.119214,-0.990151,-0.012609,-0.019016,0.031868,0.997084,0.058621,0.038578,0.029983,18.0,3.0,13.0,MTE,22
0.89,-0.167465,0.035431,0.023658,0.07419,-0.117746,-0.990269,-0.016878,-0.026999,0.023334,0.99711,0.057868,0.03895,0.030107,18.0,3.0,13.0,MTE,22
0.9,-0.159019,0.026692,0.026909,0.074997,-0.116348,-0.990373,-0.011292,-0.031296,0.016542,0.997131,0.057147,0.039341,0.030263,18.0,3.0,13.0,MTE,22
0.91,-0.167217,0.0268,0.025632,0.075766,-0.114939,-0.990479,-0.004233,-0.034124,0.013825,0.997153,0.056422,0.039713,0.030425,18.0,3.0,13.0,MTE,22
0.92,-0.18514,0.029197,0.028595,0.076588,-0.113463,-0.990586,-0.00745,-0.032365,0.014252,0.997175,0.055662,0.04011,0.03059,18.0,3.0,13.0,MTE,22
0.93,-0.181722,0.02693,0.028976,0.077292,-0.112004,-0.990697,-0.012381,-0.025356,0.018133,0.997197,0.054911,0.040449,0.03077,18.0,3.0,13.0,MTE,22
0.94,-0.18444,0.025367,0.041966,0.07778,-0.110847,-0.990789,-0.017965,-0.019737,-0.01092,0.997213,0.054314,0.040687,0.031002,18.0,3.0,13.0,MTE,22
0.95,-0.182734,0.031646,0.047729,0.0779,-0.109841,-0.990892,-0.020451,0.002007,0.018525,0.997229,0.053794,0.040747,0.0313,18.0,3.0,13.0,MTE,22
0.96,-0.177803,0.038911,0.041772,0.077881,-0.10899,-0.990987,-0.018616,0.016965,0.015584,0.997244,0.053355,0.040739,0.031601,18.0,3.0,13.0,MTE,22
0.97,-0.187003,0.043207,0.037865,0.077838,-0.108286,-0.991068,-0.016681,0.029672,0.010004,0.997255,0.05299,0.040721,0.031885,18.0,3.0,13.0,MTE,22
0.98,-0.178357,0.036361,0.036004,0.077913,-0.107598,-0.991137,-0.015154,0.045403,0.000201,0.997263,0.052632,0.04076,0.032153,18.0,3.0,13.0,MTE,22
0.99,-0.135676,0.040722,0.035499,0.078154,-0.106885,-0.991195,-0.0137,0.05496,-0.011948,0.99727,0.052261,0.040881,0.032391,18.0,3.0,13.0,MTE,22
1.0,-0.100718,0.04211,0.029828,0.078463,-0.106306,-0.991233,-0.008028,0.064055,-0.026681,0.997273,0.051957,0.041037,0.032597,18.0,3.0,13.0,MTE,22
1.01,-0.065403,0.042143,0.01574,0.07873,-0.105877,-0.991258,0.003667,0.071865,-0.033248,0.997275,0.051732,0.041171,0.032743,18.0,3.0,13.0,MTE,22
1.02,-0.038929,0.023146,0.012005,0.078906,-0.105575,-0.991276,0.008465,0.071029,-0.045803,0.997276,0.051573,0.041259,0.032845,18.0,3.0,13.0,MTE,22
1.03,-0.020782,0.009634,0.012648,0.078947,-0.10534,-0.991298,0.015017,0.061959,-0.056081,0.997278,0.051451,0.04128,0.032931,18.0,3.0,13.0,MTE,22
1.04,-0.004057,-0.001335,0.014195,0.078847,-0.105129,-0.991328,0.021037,0.054607,-0.042363,0.997284,0.051343,0.04123,0.032999,18.0,3.0,13.0,MTE,22
1.05,0.013322,-0.010692,0.009307,0.078666,-0.104952,-0.991361,0.02044,0.050692,-0.026431,0.997291,0.051256,0.041138,0.033043,18.0,3.0,13.0,MTE,22
1.06,0.034051,-0.001238,-0.002376,0.078487,-0.104749,-0.991397,0.01775,0.043897,-0.012113,0.997299,0.051156,0.041045,0.03305,18.0,3.0,13.0,MTE,22
1.07,0.06421,0.017077,0.000879,0.078439,-0.104552,-0.991421,0.010657,0.035155,0.005475,0.997307,0.051059,0.041016,0.033016,18.0,3.0,13.0,MTE,22
1.08,0.082666,0.034407,0.010162,0.078569,-0.10415,-0.991453,0.00128,0.025262,0.018965,0.997315,0.050855,0.041074,0.033014,18.0,3.0,13.0,MTE,22
1.09,0.077259,0.039015,0.026387,0.078946,-0.103142,-0.991529,-0.008404,0.013878,0.023435,0.997332,0.050341,0.041248,0.033068,18.0,3.0,13.0,MTE,22
1.1,0.046678,0.033472,0.038727,0.079376,-0.101917,-0.991621,-0.019699,0.005771,0.020308,0.997351,0.049715,0.041447,0.033175,18.0,3.0,13.0,MTE,22
1.11,0.042292,0.036773,0.059697,0.079838,-0.100706,-0.991708,-0.022969,-0.000216,0.006158,0.997366,0.049091,0.041668,0.033383,18.0,3.0,13.0,MTE,22
1.12,0.048072,0.039407,0.073141,0.080441,-0.099709,-0.99176,-0.023145,0.012886,0.005432,0.997369,0.048568,0.041968,0.033696,18.0,3.0,13.0,MTE,22
1.13,0.072903,0.049184,0.081125,0.081134,-0.09895,-0.991779,-0.028674,0.036175,-0.016338,0.997362,0.048161,0.042318,0.034043,18.0,3.0,13.0,MTE,22
1.14,0.118491,0.055272,0.08464,0.081882,-0.098811,-0.991732,-0.03136,0.035121,-0.022978,0.997337,0.048063,0.042709,0.034423,18.0,3.0,13.0,MTE,22
1.15,0.166873,0.058115,0.100324,0.082526,-0.099483,-0.991611,-0.028876,0.036647,-0.03262,0.997292,0.048372,0.043065,0.034844,18.0,3.0,13.0,MTE,22
1.16,0.215254,0.049169,0.114493,0.082925,-0.100952,-0.991429,-0.019693,0.051346,-0.049159,0.997229,0.049081,0.043318,0.035346,18.0,3.0,13.0,MTE,22
1.17,0.259557,0.041436,0.10966,0.083085,-0.103193,-0.991185,-0.008424,0.055464,-0.052348,0.997148,0.05018,0.043467,0.035884,18.0,3.0,13.0,MTE,22
1.18,0.30863,0.042738,0.096662,0.083025,-0.105945,-0.9909,0.001051,0.056872,-0.053351,0.99706,0.051542,0.043514,0.036347,18.0,3.0,13.0,MTE,22
1.19,0.345121,0.032363,0.106434,0.082848,-0.109144,-0.990567,0.009468,0.042112,-0.052813,0.99696,0.053132,0.043511,0.036795,18.0,3.0,13.0,MTE,22
1.2,0.359107,0.020988,0.116963,0.082568,-0.112223,-0.990247,0.017194,0.030817,-0.046817,0.996862,0.054663,0.043459,0.037285,18.0,3.0,13.0,MTE,22
1.21,0.381752,0.00699,0.133036,0.082113,-0.114988,-0.989967,0.024058,0.01689,-0.053642,0.996771,0.056037,0.043316,0.03782,18.0,3.0,13.0,MTE,22
1.22,0.398167,-0.010596,0.15979,0.081484,-0.117991,-0.989666,0.035657,0.001307,-0.052128,0.996671,0.057529,0.043098,0.038459,18.0,3.0,13.0,MTE,22
1.23,0.41699,-0.010682,0.183171,0.080785,-0.121237,-0.989331,0.052515,0.008963,-0.031528,0.996557,0.059141,0.04286,0.039231,18.0,3.0,13.0,MTE,22
1.24,0.421974,-0.00068,0.18842,0.08029,-0.12445,-0.988972,0.05559,0.023132,-0.002849,0.996434,0.06073,0.04273,0.040058,18.0,3.0,13.0,MTE,22
1.25,0.438225,0.006565,0.181434,0.080111,-0.128816,-0.988427,0.047544,0.03354,0.018441,0.996264,0.062894,0.042787,0.040888,18.0,3.0,13.0,MTE,22
1.26,0.489162,0.025417,0.191516,0.08002,-0.133516,-0.987811,0.040494,0.04001,0.022769,0.996075,0.065224,0.0429,0.041723,18.0,3.0,13.0,MTE,22
1.27,0.554735,0.052623,0.199316,0.080159,-0.138813,-0.987069,0.037136,0.053775,0.017495,0.995851,0.06785,0.043149,0.042603,18.0,3.0,13.0,MTE,22
1.28,0.638741,0.06997,0.195141,0.080503,-0.144846,-0.986174,0.037478,0.05578,-0.006944,0.995588,0.070843,0.043524,0.043485,18.0,3.0,13.0,MTE,22
1.29,0.716788,0.089654,0.202774,0.081036,-0.151702,-0.985099,0.044621,0.052703,-0.030251,0.99528,0.074249,0.044019,0.044351,18.0,3.0,13.0,MTE,22
1.3,0.770988,0.083046,0.241582,0.08154,-0.159244,-0.983866,0.055438,0.056476,-0.048574,0.994927,0.078,0.044531,0.045318,18.0,3.0,13.0,MTE,22
1.31,0.811209,0.086378,0.271653,0.081992,-0.167236,-0.982502,0.064767,0.055572,-0.058071,0.994531,0.081973,0.04505,0.046454,18.0,3.0,13.0,MTE,22
1.32,0.84564,0.07991,0.284119,0.082373,-0.175615,-0.981007,0.070855,0.029177,-0.087002,0.994097,0.086144,0.045563,0.047682,18.0,3.0,13.0,MTE,22
1.33,0.821032,0.059194,0.335849,0.082528,-0.18402,-0.979452,0.093085,-0.006394,-0.094721,0.99364,0.090329,0.045987,0.049049,18.0,3.0,13.0,MTE,22
1.34,0.786447,0.052152,0.414101,0.082405,-0.192172,-0.977895,0.120537,-0.041241,-0.089777,0.993163,0.094382,0.046308,0.050744,18.0,3.0,13.0,MTE,22
1.35,0.760446,0.043944,0.483799,0.081998,-0.200091,-0.97634,0.154406,-0.066862,-0.08175,0.992663,0.098309,0.046533,0.05282,18.0,3.0,13.0,MTE,22
1.36,0.7342,0.042209,0.545905,0.081363,-0.207773,-0.974787,0.194562,-0.083075,-0.064168,0.992141,0.102111,0.046686,0.055218,18.0,3.0,13.0,MTE,22
1.37,0.711092,0.039414,0.609443,0.080545,-0.215271,-0.973227,0.224783,-0.110687,-0.052209,0.991593,0.105814,0.046796,0.057933,18.0,3.0,13.0,MTE,22
1.38,0.70379,0.032986,0.691187,0.079521,-0.222702,-0.971638,0.243584,-0.135177,-0.039242,0.991009,0.109477,0.04686,0.061,18.0,3.0,13.0,MTE,22
1.39,0.672164,0.039072,0.790957,0.078254,-0.230041,-0.97003,0.258263,-0.158936,-0.041262,0.990378,0.113083,0.046876,0.064539,18.0,3.0,13.0,MTE,22
1.4,0.559694,-0.007676,0.8857,0.076503,-0.236664,-0.968575,0.282186,-0.180328,-0.033836,0.98974,0.116323,0.046707,0.068568,18.0,3.0,13.0,MTE,22
1.41,0.479095,-0.045165,0.964424,0.074039,-0.242367,-0.967355,0.30296,-0.18816,-0.034415,0.989115,0.119106,0.046218,0.073008,18.0,3.0,13.0,MTE,22
1.42,0.462571,-0.061563,1.044275,0.071045,-0.247634,-0.966245,0.3116,-0.164018,-0.012026,0.988466,0.121678,0.045518,0.077831,18.0,3.0,13.0,MTE,22
1.43,0.507572,-0.088042,1.120037,0.067675,-0.253036,-0.965087,0.300031,-0.135194,-0.00293,0.987749,0.124329,0.044708,0.083033,18.0,3.0,13.0,MTE,22
1.44,0.50666,-0.126772,1.175573,0.063677,-0.258767,-0.963839,0.293561,-0.099952,-0.035932,0.986955,0.127176,0.043668,0.088539,18.0,3.0,13.0,MTE,22
1.45,0.397586,-0.107262,1.209304,0.059416,-0.263898,-0.962719,0.28409,-0.014926,-0.042439,0.986143,0.129739,0.042524,0.094242,18.0,3.0,13.0,MTE,22
1.46,0.260339,-0.097022,1.280545,0.055205,-0.267843,-0.96188,0.29471,-0.008402,-0.063053,0.985339,0.131701,0.041411,0.100239,18.0,3.0,13.0,MTE,22
1.47,0.001791,-0.196135,1.361456,0.050328,-0.269874,-0.96158,0.357372,-0.082543,-0.114073,0.984591,0.132724,0.039931,0.106628,18.0,3.0,13.0,MTE,22
1.48,-0.183687,-0.354229,1.478432,0.043817,-0.269553,-0.961988,0.41146,-0.110314,-0.078997,0.983933,0.132647,0.03756,0.113443,18.0,3.0,13.0,MTE,22
1.49,-0.198349,-0.399116,1.616824,0.036,-0.268229,-0.962682,0.426692,-0.101155,-0.016734,0.983226,0.132155,0.034552,0.12086,18.0,3.0,13.0,MTE,22
1.5,-0.084221,-0.395698,1.6921,0.027739,-0.267333,-0.963205,0.399889,-0.044862,0.047388,0.982355,0.13195,0.031414,0.128768,18.0,3.0,13.0,MTE,22
1.51,0.113567,-0.375978,1.762808,0.019407,-0.267877,-0.963258,0.375811,0.026239,0.063752,0.981253,0.132533,0.028394,0.137007,18.0,3.0,13.0,MTE,22
1.52,0.26059,-0.373871,1.844868,0.01099,-0.270043,-0.962786,0.351131,0.044518,0.058779,0.979896,0.134,0.025517,0.145592,18.0,3.0,13.0,MTE,22
1.53,0.265088,-0.441391,1.913469,0.002027,-0.27279,-0.962071,0.334902,0.02044,0.030171,0.978347,0.135862,0.022493,0.154509,18.0,3.0,13.0,MTE,22
1.54,0.186243,-0.554895,1.987179,-0.008075,-0.27491,-0.961436,0.311405,-0.01017,-0.024694,0.976692,0.137565,0.01892,0.163678,18.0,3.0,13.0,MTE,22
1.55,0.1833,-0.659658,2.098215,-0.019555,-0.276349,-0.960859,0.275368,0.009488,-0.054187,0.974896,0.139122,0.014691,0.173225,18.0,3.0,13.0,MTE,22
1.56,0.236224,-0.705523,2.194631,-0.032087,-0.277791,-0.960105,0.232465,0.067083,-0.063042,0.972873,0.140878,0.010041,0.183224,18.0,3.0,13.0,MTE,22
1.57,0.243897,-0.744844,2.226952,-0.045206,-0.279312,-0.959136,0.195581,0.109802,-0.075059,0.970635,0.142847,0.005188,0.193483,18.0,3.0,13.0,MTE,22
1.58,0.143478,-0.821633,2.212424,-0.05888,-0.28007,-0.958172,0.178737,0.116099,-0.098682,0.968292,0.144617,2e-05,0.203707,18.0,3.0,13.0,MTE,22
1.59,-0.031654,-0.968701,2.223305,-0.073647,-0.279162,-0.957416,0.183572,0.099932,-0.131421,0.96592,0.145801,-0.005852,0.213789,18.0,3.0,13.0,MTE,22
1.6,-0.19783,-1.12668,2.300863,-0.089944,-0.276187,-0.956886,0.187585,0.103213,-0.120125,0.963482,0.146274,-0.01268,0.223931,18.0,3.0,13.0,MTE,22
1.61,-0.223199,-1.236951,2.352839,-0.107678,-0.271768,-0.95632,0.171155,0.15397,-0.088129,0.960875,0.146377,-0.020345,0.234262,18.0,3.0,13.0,MTE,22
1.62,-0.107646,-1.307405,2.343404,-0.126194,-0.267367,-0.955296,0.140797,0.22069,-0.073849,0.958029,0.146787,-0.028385,0.244596,18.0,3.0,13.0,MTE,22
1.63,0.075972,-1.335523,2.301434,-0.144985,-0.264043,-0.953552,0.106686,0.26772,-0.041245,0.954923,0.147974,-0.036439,0.254751,18.0,3.0,13.0,MTE,22
1.64,0.236713,-1.353927,2.255838,-0.163783,-0.262056,-0.951053,0.063747,0.277559,-0.018857,0.951568,0.150027,-0.044333,0.26466,18.0,3.0,13.0,MTE,22
